INFO 2025-11-08 19:32:23,486 autoreload Watching for file changes with StatReloader
INFO 2025-11-22 15:30:18,727 basehttp "GET /media/items/images.jpg HTTP/1.1" 200 4657
INFO 2025-11-22 15:30:18,728 basehttp "GET /static/js/swiper-init.js HTTP/1.1" 200 599
INFO 2025-11-22 15:30:18,728 basehttp "GET /static/js/main.js HTTP/1.1" 200 11577
INFO 2025-11-22 15:30:18,747 basehttp "GET /media/items/03-16-2021_0613pm7ca8941cc56b7ee0d6db_Hicmuck.jpg HTTP/1.1" 200 115494
INFO 2025-11-22 15:30:18,762 basehttp "GET /media/items/03-16-2021_0602pm1dad5a6fbeced889e740_tXJeFlg.jpg HTTP/1.1" 200 358823
INFO 2025-11-22 15:30:18,768 basehttp "GET /media/items/03-16-2021_0623pm354c52896bd582289a72_i127sys.jpg HTTP/1.1" 200 396080
INFO 2025-11-22 15:30:18,771 basehttp "GET /media/items/03-16-2021_0630pm41aede97a5caaa314108_xEhph0O.jpg HTTP/1.1" 200 288804
INFO 2025-11-22 15:30:18,785 basehttp "GET /media/items/03-16-2021_0643pmd28bca55ccba05271ddf_y0kRWcC.jpg HTTP/1.1" 200 192461
INFO 2025-11-22 15:30:18,801 basehttp "GET /media/items/03-16-2021_0636pm97dd579a8c689d1291fb_2Hb4ehs.jpg HTTP/1.1" 200 506300
INFO 2025-11-22 15:30:18,801 basehttp "GET /media/items/03-16-2021_0705pm5b0035c7b4ed14bc47bc_3420Opd.jpg HTTP/1.1" 200 227039
INFO 2025-11-22 15:30:18,916 basehttp "GET /media/items/03-16-2021_0645pm97fb382a3f962cc17373_55uMFqJ.jpg HTTP/1.1" 200 520401
INFO 2025-11-22 15:30:18,938 basehttp "GET /media/items/03-16-2021_0708pm5521ebffa35725d86ffa_wdEDbuy.jpg HTTP/1.1" 200 620978
INFO 2025-11-22 15:30:18,941 basehttp "GET /media/items/49207_1.jpg HTTP/1.1" 200 790853
INFO 2025-11-22 15:30:19,058 basehttp "GET /media/items/03-16-2021_0832pm7b546effd7be5726de2d_bd2dyla.jpg HTTP/1.1" 200 544270
WARNING 2025-11-22 15:30:19,076 log Not Found: /favicon.ico
WARNING 2025-11-22 15:30:19,079 basehttp "GET /favicon.ico HTTP/1.1" 404 3492
INFO 2025-11-22 15:31:55,546 basehttp "GET /static/css/home.css HTTP/1.1" 304 0
WARNING 2025-11-22 15:31:55,560 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-22 15:31:55,562 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 3603
INFO 2025-11-22 15:35:38,062 basehttp "GET /ar/ HTTP/1.1" 200 68218
INFO 2025-11-22 15:35:38,082 basehttp "GET /static/css/header.css HTTP/1.1" 200 5629
INFO 2025-11-22 15:35:38,085 basehttp "GET /static/css/footer.css HTTP/1.1" 200 1321
INFO 2025-11-22 15:35:38,088 basehttp "GET /static/css/home.css HTTP/1.1" 200 4656
INFO 2025-11-22 15:35:38,092 basehttp "GET /static/css/search.css HTTP/1.1" 200 645
INFO 2025-11-22 15:35:38,497 basehttp "GET /static/js/main.js HTTP/1.1" 200 11577
INFO 2025-11-22 15:35:38,498 basehttp "GET /static/js/swiper-init.js HTTP/1.1" 200 599
INFO 2025-11-22 15:35:38,506 basehttp "GET /media/items/03-16-2021_0613pm7ca8941cc56b7ee0d6db_Hicmuck.jpg HTTP/1.1" 200 115494
INFO 2025-11-22 15:35:38,526 basehttp "GET /media/items/03-16-2021_0630pm41aede97a5caaa314108_xEhph0O.jpg HTTP/1.1" 200 288804
INFO 2025-11-22 15:35:38,552 basehttp "GET /media/items/03-16-2021_0636pm97dd579a8c689d1291fb_2Hb4ehs.jpg HTTP/1.1" 200 506300
INFO 2025-11-22 15:35:38,563 basehttp "GET /media/items/03-16-2021_0643pmd28bca55ccba05271ddf_y0kRWcC.jpg HTTP/1.1" 200 192461
INFO 2025-11-22 15:35:38,586 basehttp "GET /media/items/03-16-2021_0645pm97fb382a3f962cc17373_55uMFqJ.jpg HTTP/1.1" 200 520401
INFO 2025-11-22 15:35:38,607 basehttp "GET /media/items/03-16-2021_0705pm5b0035c7b4ed14bc47bc_3420Opd.jpg HTTP/1.1" 200 227039
INFO 2025-11-22 15:35:38,622 basehttp "GET /media/items/03-16-2021_0602pm1dad5a6fbeced889e740_tXJeFlg.jpg HTTP/1.1" 200 358823
INFO 2025-11-22 15:35:38,633 basehttp "GET /media/items/images.jpg HTTP/1.1" 200 4657
INFO 2025-11-22 15:35:38,646 basehttp "GET /media/items/03-16-2021_0708pm5521ebffa35725d86ffa_wdEDbuy.jpg HTTP/1.1" 200 620978
INFO 2025-11-22 15:35:38,658 basehttp "GET /media/items/03-16-2021_0832pm7b546effd7be5726de2d_bd2dyla.jpg HTTP/1.1" 200 544270
INFO 2025-11-22 15:35:38,665 basehttp "GET /media/items/49207_1.jpg HTTP/1.1" 200 790853
INFO 2025-11-22 15:35:38,696 basehttp "GET /media/items/03-16-2021_0623pm354c52896bd582289a72_i127sys.jpg HTTP/1.1" 200 396080
WARNING 2025-11-22 15:35:38,708 log Not Found: /favicon.ico
WARNING 2025-11-22 15:35:38,714 basehttp "GET /favicon.ico HTTP/1.1" 404 3492
INFO 2025-11-22 15:35:48,308 autoreload Watching for file changes with StatReloader
INFO 2025-11-22 15:35:50,767 basehttp "GET /ar/ HTTP/1.1" 200 68218
INFO 2025-11-22 15:35:50,794 basehttp "GET /static/css/footer.css HTTP/1.1" 200 1321
INFO 2025-11-22 15:35:50,795 basehttp "GET /static/css/home.css HTTP/1.1" 200 4656
INFO 2025-11-22 15:35:50,795 basehttp "GET /static/css/header.css HTTP/1.1" 200 5629
INFO 2025-11-22 15:35:50,801 basehttp "GET /static/css/search.css HTTP/1.1" 200 645
INFO 2025-11-22 15:35:50,852 basehttp "GET /static/js/swiper-init.js HTTP/1.1" 200 599
INFO 2025-11-22 15:35:50,853 basehttp "GET /static/js/main.js HTTP/1.1" 200 11577
INFO 2025-11-22 15:35:50,890 basehttp "GET /media/items/03-16-2021_0602pm1dad5a6fbeced889e740_tXJeFlg.jpg HTTP/1.1" 200 358823
INFO 2025-11-22 15:35:50,917 basehttp "GET /media/items/03-16-2021_0623pm354c52896bd582289a72_i127sys.jpg HTTP/1.1" 200 396080
INFO 2025-11-22 15:35:50,937 basehttp "GET /media/items/03-16-2021_0630pm41aede97a5caaa314108_xEhph0O.jpg HTTP/1.1" 200 288804
INFO 2025-11-22 15:35:50,966 basehttp "GET /media/items/03-16-2021_0636pm97dd579a8c689d1291fb_2Hb4ehs.jpg HTTP/1.1" 200 506300
INFO 2025-11-22 15:35:50,978 basehttp "GET /media/items/03-16-2021_0643pmd28bca55ccba05271ddf_y0kRWcC.jpg HTTP/1.1" 200 192461
INFO 2025-11-22 15:35:50,990 basehttp "GET /media/items/images.jpg HTTP/1.1" 200 4657
INFO 2025-11-22 15:35:51,003 basehttp "GET /media/items/03-16-2021_0705pm5b0035c7b4ed14bc47bc_3420Opd.jpg HTTP/1.1" 200 227039
INFO 2025-11-22 15:35:51,010 basehttp "GET /media/items/03-16-2021_0645pm97fb382a3f962cc17373_55uMFqJ.jpg HTTP/1.1" 200 520401
INFO 2025-11-22 15:35:51,039 basehttp "GET /media/items/03-16-2021_0708pm5521ebffa35725d86ffa_wdEDbuy.jpg HTTP/1.1" 200 620978
INFO 2025-11-22 15:35:51,055 basehttp "GET /media/items/03-16-2021_0613pm7ca8941cc56b7ee0d6db_Hicmuck.jpg HTTP/1.1" 200 115494
INFO 2025-11-22 15:35:51,069 basehttp "GET /media/items/49207_1.jpg HTTP/1.1" 200 790853
INFO 2025-11-22 15:35:51,081 basehttp "GET /media/items/03-16-2021_0832pm7b546effd7be5726de2d_bd2dyla.jpg HTTP/1.1" 200 544270
WARNING 2025-11-22 15:35:51,103 log Not Found: /favicon.ico
WARNING 2025-11-22 15:35:51,105 basehttp "GET /favicon.ico HTTP/1.1" 404 3492
INFO 2025-11-22 15:40:11,385 autoreload Watching for file changes with StatReloader
INFO 2025-11-22 15:40:12,364 basehttp "GET /ar/ HTTP/1.1" 200 68218
INFO 2025-11-22 15:40:12,388 basehttp "GET /static/css/home.css HTTP/1.1" 304 0
WARNING 2025-11-22 15:40:12,859 log Not Found: /favicon.ico
WARNING 2025-11-22 15:40:12,862 basehttp "GET /favicon.ico HTTP/1.1" 404 3492
INFO 2025-11-22 15:40:16,847 basehttp "GET /ar/ HTTP/1.1" 200 68218
INFO 2025-11-22 15:40:16,873 basehttp "GET /static/css/header.css HTTP/1.1" 200 5629
INFO 2025-11-22 15:40:16,873 basehttp "GET /static/css/footer.css HTTP/1.1" 200 1321
INFO 2025-11-22 15:40:16,874 basehttp "GET /static/css/home.css HTTP/1.1" 200 4656
INFO 2025-11-22 15:40:16,879 basehttp "GET /static/css/search.css HTTP/1.1" 200 645
INFO 2025-11-22 15:40:16,937 basehttp "GET /static/js/main.js HTTP/1.1" 200 11577
INFO 2025-11-22 15:40:16,937 basehttp "GET /static/js/swiper-init.js HTTP/1.1" 200 599
INFO 2025-11-22 15:40:16,958 basehttp "GET /media/items/03-16-2021_0602pm1dad5a6fbeced889e740_tXJeFlg.jpg HTTP/1.1" 200 358823
INFO 2025-11-22 15:40:16,979 basehttp "GET /media/items/03-16-2021_0623pm354c52896bd582289a72_i127sys.jpg HTTP/1.1" 200 396080
INFO 2025-11-22 15:40:16,997 basehttp "GET /media/items/03-16-2021_0630pm41aede97a5caaa314108_xEhph0O.jpg HTTP/1.1" 200 288804
INFO 2025-11-22 15:40:17,020 basehttp "GET /media/items/03-16-2021_0636pm97dd579a8c689d1291fb_2Hb4ehs.jpg HTTP/1.1" 200 506300
INFO 2025-11-22 15:40:17,032 basehttp "GET /media/items/03-16-2021_0643pmd28bca55ccba05271ddf_y0kRWcC.jpg HTTP/1.1" 200 192461
INFO 2025-11-22 15:40:17,053 basehttp "GET /media/items/03-16-2021_0645pm97fb382a3f962cc17373_55uMFqJ.jpg HTTP/1.1" 200 520401
INFO 2025-11-22 15:40:17,061 basehttp "GET /media/items/03-16-2021_0705pm5b0035c7b4ed14bc47bc_3420Opd.jpg HTTP/1.1" 200 227039
INFO 2025-11-22 15:40:17,072 basehttp "GET /media/items/03-16-2021_0708pm5521ebffa35725d86ffa_wdEDbuy.jpg HTTP/1.1" 200 620978
INFO 2025-11-22 15:40:17,084 basehttp "GET /media/items/49207_1.jpg HTTP/1.1" 200 790853
INFO 2025-11-22 15:40:17,093 basehttp "GET /media/items/03-16-2021_0832pm7b546effd7be5726de2d_bd2dyla.jpg HTTP/1.1" 200 544270
INFO 2025-11-22 15:40:17,124 basehttp "GET /media/items/images.jpg HTTP/1.1" 200 4657
INFO 2025-11-22 15:40:17,141 basehttp "GET /media/items/03-16-2021_0613pm7ca8941cc56b7ee0d6db_Hicmuck.jpg HTTP/1.1" 200 115494
WARNING 2025-11-22 15:40:17,159 log Not Found: /favicon.ico
WARNING 2025-11-22 15:40:17,161 basehttp "GET /favicon.ico HTTP/1.1" 404 3492
WARNING 2025-11-22 15:40:37,174 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-22 15:40:37,176 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 3603
INFO 2025-11-22 15:42:54,748 autoreload Watching for file changes with StatReloader
INFO 2025-11-22 15:42:57,448 basehttp "GET /ar/ HTTP/1.1" 200 68373
INFO 2025-11-22 15:42:57,486 basehttp "GET /static/css/footer.css HTTP/1.1" 200 1321
INFO 2025-11-22 15:42:57,488 basehttp "GET /static/css/header.css HTTP/1.1" 200 5629
WARNING 2025-11-22 15:42:57,492 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
INFO 2025-11-22 15:42:57,494 basehttp "GET /static/css/home.css HTTP/1.1" 200 4656
INFO 2025-11-22 15:42:57,494 basehttp "GET /static/css/search.css HTTP/1.1" 200 645
WARNING 2025-11-22 15:42:57,497 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 3603
INFO 2025-11-22 15:42:57,563 basehttp "GET /static/js/swiper-init.js HTTP/1.1" 200 599
INFO 2025-11-22 15:42:57,563 basehttp "GET /static/js/main.js HTTP/1.1" 200 11577
INFO 2025-11-22 15:42:57,575 basehttp "GET /media/items/03-16-2021_0613pm7ca8941cc56b7ee0d6db_Hicmuck.jpg HTTP/1.1" 200 115494
INFO 2025-11-22 15:42:57,590 basehttp "GET /media/items/03-16-2021_0623pm354c52896bd582289a72_i127sys.jpg HTTP/1.1" 200 396080
INFO 2025-11-22 15:42:57,599 basehttp "GET /media/items/03-16-2021_0630pm41aede97a5caaa314108_xEhph0O.jpg HTTP/1.1" 200 288804
INFO 2025-11-22 15:42:57,611 basehttp "GET /media/items/03-16-2021_0636pm97dd579a8c689d1291fb_2Hb4ehs.jpg HTTP/1.1" 200 506300
INFO 2025-11-22 15:42:57,620 basehttp "GET /media/items/03-16-2021_0643pmd28bca55ccba05271ddf_y0kRWcC.jpg HTTP/1.1" 200 192461
INFO 2025-11-22 15:42:57,635 basehttp "GET /media/items/03-16-2021_0645pm97fb382a3f962cc17373_55uMFqJ.jpg HTTP/1.1" 200 520401
INFO 2025-11-22 15:42:57,644 basehttp "GET /media/items/03-16-2021_0705pm5b0035c7b4ed14bc47bc_3420Opd.jpg HTTP/1.1" 200 227039
INFO 2025-11-22 15:42:57,657 basehttp "GET /media/items/03-16-2021_0708pm5521ebffa35725d86ffa_wdEDbuy.jpg HTTP/1.1" 200 620978
INFO 2025-11-22 15:42:57,672 basehttp "GET /media/items/49207_1.jpg HTTP/1.1" 200 790853
INFO 2025-11-22 15:42:57,682 basehttp "GET /media/items/03-16-2021_0832pm7b546effd7be5726de2d_bd2dyla.jpg HTTP/1.1" 200 544270
INFO 2025-11-22 15:42:57,703 basehttp "GET /media/items/images.jpg HTTP/1.1" 200 4657
INFO 2025-11-22 15:42:57,751 basehttp "GET /media/items/03-16-2021_0602pm1dad5a6fbeced889e740_tXJeFlg.jpg HTTP/1.1" 200 358823
WARNING 2025-11-22 15:42:57,766 log Not Found: /favicon.ico
WARNING 2025-11-22 15:42:57,768 basehttp "GET /favicon.ico HTTP/1.1" 404 3492
INFO 2025-11-22 15:43:09,493 autoreload Watching for file changes with StatReloader
INFO 2025-11-22 15:43:11,111 basehttp "GET /ar/ HTTP/1.1" 200 68373
INFO 2025-11-22 15:43:11,178 basehttp "GET /static/css/footer.css HTTP/1.1" 200 1321
WARNING 2025-11-22 15:43:11,180 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
INFO 2025-11-22 15:43:11,180 basehttp "GET /static/css/header.css HTTP/1.1" 200 5629
WARNING 2025-11-22 15:43:11,182 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 3603
INFO 2025-11-22 15:43:11,183 basehttp "GET /static/css/home.css HTTP/1.1" 200 4656
INFO 2025-11-22 15:43:11,183 basehttp "GET /static/css/search.css HTTP/1.1" 200 645
INFO 2025-11-22 15:43:11,810 basehttp "GET /static/js/swiper-init.js HTTP/1.1" 200 599
INFO 2025-11-22 15:43:11,810 basehttp "GET /static/js/main.js HTTP/1.1" 200 11577
INFO 2025-11-22 15:43:11,860 basehttp "GET /media/items/03-16-2021_0613pm7ca8941cc56b7ee0d6db_Hicmuck.jpg HTTP/1.1" 200 115494
INFO 2025-11-22 15:43:11,880 basehttp "GET /media/items/03-16-2021_0623pm354c52896bd582289a72_i127sys.jpg HTTP/1.1" 200 396080
INFO 2025-11-22 15:43:11,980 basehttp "GET /media/items/images.jpg HTTP/1.1" 200 4657
INFO 2025-11-22 15:43:12,002 basehttp "GET /media/items/03-16-2021_0602pm1dad5a6fbeced889e740_tXJeFlg.jpg HTTP/1.1" 200 358823
INFO 2025-11-22 15:43:12,340 basehttp "GET /media/items/03-16-2021_0630pm41aede97a5caaa314108_xEhph0O.jpg HTTP/1.1" 200 288804
INFO 2025-11-22 15:43:12,385 basehttp "GET /media/items/03-16-2021_0636pm97dd579a8c689d1291fb_2Hb4ehs.jpg HTTP/1.1" 200 506300
INFO 2025-11-22 15:43:12,410 basehttp "GET /media/items/03-16-2021_0643pmd28bca55ccba05271ddf_y0kRWcC.jpg HTTP/1.1" 200 192461
INFO 2025-11-22 15:43:12,420 basehttp "GET /media/items/03-16-2021_0645pm97fb382a3f962cc17373_55uMFqJ.jpg HTTP/1.1" 200 520401
INFO 2025-11-22 15:43:12,445 basehttp "GET /media/items/03-16-2021_0705pm5b0035c7b4ed14bc47bc_3420Opd.jpg HTTP/1.1" 200 227039
INFO 2025-11-22 15:43:12,466 basehttp "GET /media/items/03-16-2021_0708pm5521ebffa35725d86ffa_wdEDbuy.jpg HTTP/1.1" 200 620978
INFO 2025-11-22 15:43:12,466 basehttp "GET /media/items/49207_1.jpg HTTP/1.1" 200 790853
INFO 2025-11-22 15:43:12,585 basehttp "GET /media/items/03-16-2021_0832pm7b546effd7be5726de2d_bd2dyla.jpg HTTP/1.1" 200 544270
WARNING 2025-11-22 15:43:12,601 log Not Found: /favicon.ico
WARNING 2025-11-22 15:43:12,604 basehttp "GET /favicon.ico HTTP/1.1" 404 3492
INFO 2025-11-22 15:44:59,550 basehttp "GET /ar/ HTTP/1.1" 200 68416
WARNING 2025-11-22 15:44:59,573 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-22 15:44:59,578 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 3603
INFO 2025-11-22 15:44:59,578 basehttp "GET /static/css/footer.css HTTP/1.1" 200 1321
INFO 2025-11-22 15:44:59,578 basehttp "GET /static/css/header.css HTTP/1.1" 200 5629
INFO 2025-11-22 15:44:59,583 basehttp "GET /static/css/home.css HTTP/1.1" 200 4656
INFO 2025-11-22 15:44:59,585 basehttp "GET /static/css/search.css HTTP/1.1" 200 645
INFO 2025-11-22 15:44:59,715 basehttp "GET /static/js/swiper-init.js HTTP/1.1" 200 599
INFO 2025-11-22 15:44:59,715 basehttp "GET /static/js/main.js HTTP/1.1" 200 11577
WARNING 2025-11-22 15:44:59,716 basehttp "GET /static/header.js HTTP/1.1" 404 1841
INFO 2025-11-22 15:44:59,725 basehttp "GET /media/items/images.jpg HTTP/1.1" 200 4657
INFO 2025-11-22 15:44:59,734 basehttp "GET /media/items/03-16-2021_0602pm1dad5a6fbeced889e740_tXJeFlg.jpg HTTP/1.1" 200 358823
INFO 2025-11-22 15:44:59,745 basehttp "GET /media/items/03-16-2021_0613pm7ca8941cc56b7ee0d6db_Hicmuck.jpg HTTP/1.1" 200 115494
INFO 2025-11-22 15:44:59,756 basehttp "GET /media/items/03-16-2021_0623pm354c52896bd582289a72_i127sys.jpg HTTP/1.1" 200 396080
INFO 2025-11-22 15:44:59,761 basehttp "GET /media/items/03-16-2021_0630pm41aede97a5caaa314108_xEhph0O.jpg HTTP/1.1" 200 288804
INFO 2025-11-22 15:44:59,774 basehttp "GET /media/items/03-16-2021_0643pmd28bca55ccba05271ddf_y0kRWcC.jpg HTTP/1.1" 200 192461
INFO 2025-11-22 15:44:59,786 basehttp "GET /media/items/03-16-2021_0636pm97dd579a8c689d1291fb_2Hb4ehs.jpg HTTP/1.1" 200 506300
INFO 2025-11-22 15:44:59,797 basehttp "GET /media/items/03-16-2021_0645pm97fb382a3f962cc17373_55uMFqJ.jpg HTTP/1.1" 200 520401
INFO 2025-11-22 15:44:59,802 basehttp "GET /media/items/03-16-2021_0705pm5b0035c7b4ed14bc47bc_3420Opd.jpg HTTP/1.1" 200 227039
INFO 2025-11-22 15:44:59,824 basehttp "GET /media/items/03-16-2021_0708pm5521ebffa35725d86ffa_wdEDbuy.jpg HTTP/1.1" 200 620978
INFO 2025-11-22 15:44:59,836 basehttp "GET /media/items/49207_1.jpg HTTP/1.1" 200 790853
INFO 2025-11-22 15:44:59,851 basehttp "GET /media/items/03-16-2021_0832pm7b546effd7be5726de2d_bd2dyla.jpg HTTP/1.1" 200 544270
WARNING 2025-11-22 15:44:59,890 log Not Found: /favicon.ico
WARNING 2025-11-22 15:44:59,891 basehttp "GET /favicon.ico HTTP/1.1" 404 3492
INFO 2025-11-22 15:45:13,148 autoreload Watching for file changes with StatReloader
INFO 2025-11-22 15:45:14,116 basehttp "GET /ar/ HTTP/1.1" 200 68416
WARNING 2025-11-22 15:45:14,147 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-22 15:45:14,150 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 3603
INFO 2025-11-22 15:45:14,150 basehttp "GET /static/css/header.css HTTP/1.1" 200 5629
INFO 2025-11-22 15:45:14,150 basehttp "GET /static/css/footer.css HTTP/1.1" 200 1321
INFO 2025-11-22 15:45:14,155 basehttp "GET /static/css/search.css HTTP/1.1" 200 645
INFO 2025-11-22 15:45:14,156 basehttp "GET /static/css/home.css HTTP/1.1" 200 4656
INFO 2025-11-22 15:45:14,224 basehttp "GET /static/js/main.js HTTP/1.1" 200 11577
WARNING 2025-11-22 15:45:14,224 basehttp "GET /static/header.js HTTP/1.1" 404 1841
INFO 2025-11-22 15:45:14,224 basehttp "GET /static/js/swiper-init.js HTTP/1.1" 200 599
INFO 2025-11-22 15:45:14,247 basehttp "GET /media/items/03-16-2021_0602pm1dad5a6fbeced889e740_tXJeFlg.jpg HTTP/1.1" 200 358823
INFO 2025-11-22 15:45:14,257 basehttp "GET /media/items/03-16-2021_0613pm7ca8941cc56b7ee0d6db_Hicmuck.jpg HTTP/1.1" 200 115494
INFO 2025-11-22 15:45:14,269 basehttp "GET /media/items/03-16-2021_0623pm354c52896bd582289a72_i127sys.jpg HTTP/1.1" 200 396080
INFO 2025-11-22 15:45:14,279 basehttp "GET /media/items/03-16-2021_0630pm41aede97a5caaa314108_xEhph0O.jpg HTTP/1.1" 200 288804
INFO 2025-11-22 15:45:14,297 basehttp "GET /media/items/03-16-2021_0636pm97dd579a8c689d1291fb_2Hb4ehs.jpg HTTP/1.1" 200 506300
INFO 2025-11-22 15:45:14,309 basehttp "GET /media/items/03-16-2021_0643pmd28bca55ccba05271ddf_y0kRWcC.jpg HTTP/1.1" 200 192461
INFO 2025-11-22 15:45:14,325 basehttp "GET /media/items/03-16-2021_0645pm97fb382a3f962cc17373_55uMFqJ.jpg HTTP/1.1" 200 520401
INFO 2025-11-22 15:45:14,334 basehttp "GET /media/items/03-16-2021_0705pm5b0035c7b4ed14bc47bc_3420Opd.jpg HTTP/1.1" 200 227039
INFO 2025-11-22 15:45:14,347 basehttp "GET /media/items/03-16-2021_0708pm5521ebffa35725d86ffa_wdEDbuy.jpg HTTP/1.1" 200 620978
INFO 2025-11-22 15:45:14,364 basehttp "GET /media/items/49207_1.jpg HTTP/1.1" 200 790853
INFO 2025-11-22 15:45:14,381 basehttp "GET /media/items/images.jpg HTTP/1.1" 200 4657
INFO 2025-11-22 15:45:14,382 basehttp "GET /media/items/03-16-2021_0832pm7b546effd7be5726de2d_bd2dyla.jpg HTTP/1.1" 200 544270
WARNING 2025-11-22 15:45:14,477 log Not Found: /favicon.ico
WARNING 2025-11-22 15:45:14,479 basehttp "GET /favicon.ico HTTP/1.1" 404 3492
INFO 2025-11-22 15:50:08,107 autoreload Watching for file changes with StatReloader
INFO 2025-11-22 15:50:11,743 basehttp "GET /ar/ HTTP/1.1" 200 68416
INFO 2025-11-22 15:50:11,775 basehttp "GET /static/css/footer.css HTTP/1.1" 200 1321
INFO 2025-11-22 15:50:11,777 basehttp "GET /static/css/home.css HTTP/1.1" 200 4656
INFO 2025-11-22 15:50:11,777 basehttp "GET /static/css/header.css HTTP/1.1" 200 5629
INFO 2025-11-22 15:50:11,781 basehttp "GET /static/css/search.css HTTP/1.1" 200 645
INFO 2025-11-22 15:50:11,853 basehttp "GET /static/js/swiper-init.js HTTP/1.1" 200 599
INFO 2025-11-22 15:50:11,853 basehttp "GET /static/js/main.js HTTP/1.1" 200 11577
WARNING 2025-11-22 15:50:11,865 basehttp "GET /static/header.js HTTP/1.1" 404 1841
WARNING 2025-11-22 15:50:11,920 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-22 15:50:11,920 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 3603
INFO 2025-11-22 15:50:11,929 basehttp "GET /media/items/03-16-2021_0602pm1dad5a6fbeced889e740_tXJeFlg.jpg HTTP/1.1" 200 358823
INFO 2025-11-22 15:50:11,936 basehttp "GET /media/items/03-16-2021_0613pm7ca8941cc56b7ee0d6db_Hicmuck.jpg HTTP/1.1" 200 115494
INFO 2025-11-22 15:50:11,942 basehttp "GET /media/items/03-16-2021_0623pm354c52896bd582289a72_i127sys.jpg HTTP/1.1" 200 396080
INFO 2025-11-22 15:50:11,950 basehttp "GET /media/items/03-16-2021_0630pm41aede97a5caaa314108_xEhph0O.jpg HTTP/1.1" 200 288804
INFO 2025-11-22 15:50:11,965 basehttp "GET /media/items/03-16-2021_0636pm97dd579a8c689d1291fb_2Hb4ehs.jpg HTTP/1.1" 200 506300
INFO 2025-11-22 15:50:11,974 basehttp "GET /media/items/03-16-2021_0643pmd28bca55ccba05271ddf_y0kRWcC.jpg HTTP/1.1" 200 192461
INFO 2025-11-22 15:50:11,975 basehttp "GET /media/items/images.jpg HTTP/1.1" 200 4657
INFO 2025-11-22 15:50:11,989 basehttp "GET /media/items/03-16-2021_0705pm5b0035c7b4ed14bc47bc_3420Opd.jpg HTTP/1.1" 200 227039
INFO 2025-11-22 15:50:11,998 basehttp "GET /media/items/03-16-2021_0645pm97fb382a3f962cc17373_55uMFqJ.jpg HTTP/1.1" 200 520401
INFO 2025-11-22 15:50:12,011 basehttp "GET /media/items/03-16-2021_0708pm5521ebffa35725d86ffa_wdEDbuy.jpg HTTP/1.1" 200 620978
INFO 2025-11-22 15:50:12,028 basehttp "GET /media/items/49207_1.jpg HTTP/1.1" 200 790853
INFO 2025-11-22 15:50:12,031 basehttp "GET /media/items/03-16-2021_0832pm7b546effd7be5726de2d_bd2dyla.jpg HTTP/1.1" 200 544270
WARNING 2025-11-22 15:50:12,058 log Not Found: /favicon.ico
WARNING 2025-11-22 15:50:12,059 basehttp "GET /favicon.ico HTTP/1.1" 404 3492
INFO 2025-11-22 15:50:15,847 basehttp "GET /ar/ HTTP/1.1" 200 68416
INFO 2025-11-22 15:50:15,871 basehttp "GET /static/css/footer.css HTTP/1.1" 200 1321
INFO 2025-11-22 15:50:15,873 basehttp "GET /static/css/home.css HTTP/1.1" 200 4656
INFO 2025-11-22 15:50:15,875 basehttp "GET /static/css/search.css HTTP/1.1" 200 645
INFO 2025-11-22 15:50:15,876 basehttp "GET /static/css/header.css HTTP/1.1" 200 5629
WARNING 2025-11-22 15:50:15,948 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-22 15:50:15,949 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 3603
INFO 2025-11-22 15:50:16,032 basehttp "GET /static/js/main.js HTTP/1.1" 200 11577
WARNING 2025-11-22 15:50:16,033 basehttp "GET /static/header.js HTTP/1.1" 404 1841
INFO 2025-11-22 15:50:16,034 basehttp "GET /static/js/swiper-init.js HTTP/1.1" 200 599
INFO 2025-11-22 15:50:16,035 basehttp "GET /media/items/images.jpg HTTP/1.1" 200 4657
INFO 2025-11-22 15:50:16,064 basehttp "GET /media/items/03-16-2021_0623pm354c52896bd582289a72_i127sys.jpg HTTP/1.1" 200 396080
INFO 2025-11-22 15:50:16,072 basehttp "GET /media/items/03-16-2021_0636pm97dd579a8c689d1291fb_2Hb4ehs.jpg HTTP/1.1" 200 506300
